dish_id,dish_name,health_goal,calories,main_ingredients,is_vegetarian,dish_type,rag_context
M0557,Cháo cá hồi,Dinh dưỡng cân bằng,300.0,"Gạo, Cà rốt, Đậu que, Đậu đen, Bắp Mĩ, Tiêu, Muối, Hạt nêm ajingon heo, Hành ngò",False,cháo,"Tên món: Cháo cá hồi. Phân loại: Không chay. Kiểu món: cháo. Mục tiêu: Dinh dưỡng cân bằng. Calo: 300.0 kcal. Thời gian: 15. Độ khó: Dễ. Nguyên liệu chính: Gạo, Cà rốt, Đậu que, Đậu đen, Bắp Mĩ, Tiêu, Muối, Hạt nêm ajingon heo, Hành ngò. Đặc điểm nổi bật: món không chay kiểu cháo, nổi bật với Gạo, Cà rốt, Đậu que, Đậu đen."
M1698,Cháo hàu sữa đậu xanh,Dinh dưỡng cân bằng,240.0,"Gạo thơm, Gạo nếp, Thịt hàu sữa, Nước mắm, ớt, Hành phi, Hành lá, Rau răm, Hành tím băm, Muối, Tiêu, Dầu ăn, ngò rí, Chanh, Đường, Gừng băm, Tỏi băm",False,cháo,"Tên món: Cháo hàu sữa đậu xanh. Phân loại: Không chay. Kiểu món: cháo. Mục tiêu: Dinh dưỡng cân bằng. Calo: 240.0 kcal. Thời gian: 25. Độ khó: Dễ. Nguyên liệu chính: Gạo thơm, Gạo nếp, Thịt hàu sữa, Nước mắm, ớt, Hành phi, Hành lá, Rau răm, Hành tím băm, Muối, Tiêu, Dầu ăn, ngò rí, Chanh, Đường, Gừng băm, Tỏi băm. Đặc điểm nổi bật: món không chay kiểu cháo, nổi bật với Gạo thơm, Gạo nếp, Thịt hàu sữa, Nước mắm."
M0691,Cháo hạt sen bạch quả,Giảm cân / Ăn nhẹ,190.0,"Hạt sen tươi, Cháo đặc, Nấm rơm búp, bắp, bí đao, Cà rốt, su su, Muối, Tiêu, Dầu ăn, rễ ngò, ngò rí, dầu mè, Tàu hủ ky lá",True,cháo,"Tên món: Cháo hạt sen bạch quả. Phân loại: Ăn chay được. Kiểu món: cháo. Mục tiêu: Giảm cân / Ăn nhẹ. Calo: 190.0 kcal. Thời gian: 30. Độ khó: Dễ. Nguyên liệu chính: Hạt sen tươi, Cháo đặc, Nấm rơm búp, bắp, bí đao, Cà rốt, su su, Muối, Tiêu, Dầu ăn, rễ ngò, ngò rí, dầu mè, Tàu hủ ky lá. Đặc điểm nổi bật: món chay kiểu cháo, nổi bật với Hạt sen tươi, Cháo đặc, Nấm rơm búp, bắp."
M1990,Cháo hạt sen nấu bò viên,Dinh dưỡng cân bằng,220.0,"Gạo tẻ, Gạo nếp, Cà rốt, Hạt sen tươi, Giò sống, Nấm đông cô khô, Nước mắm, ngò rí, Hành lá, Tiêu, Hành phi, Dầu ăn, Hạt nêm ajingon heo, Gừng băm, Tỏi, Hành tây, Nấm đông cô tươi, Chanh, Đường",False,cháo,"Tên món: Cháo hạt sen nấu bò viên. Phân loại: Không chay. Kiểu món: cháo. Mục tiêu: Dinh dưỡng cân bằng. Calo: 220.0 kcal. Thời gian: 30. Độ khó: Dễ. Nguyên liệu chính: Gạo tẻ, Gạo nếp, Cà rốt, Hạt sen tươi, Giò sống, Nấm đông cô khô, Nước mắm, ngò rí, Hành lá, Tiêu, Hành phi, Dầu ăn, Hạt nêm ajingon heo, Gừng băm, Tỏi, Hành tây, Nấm đông cô tươi, Chanh, Đường. Đặc điểm nổi bật: món không chay kiểu cháo, nổi bật với Gạo tẻ, Gạo nếp, Cà rốt, Hạt sen tươi."
M0771,Cháo lươn khoai môn đậu xanh,Dinh dưỡng cân bằng,210.0,"Nước mắm, Khoai môn cao, Lươn làm sạch, Gạo tấm, Hành ngò, Hành tím, Tiêu, Muối, Dầu ăn",False,kho,"Tên món: Cháo lươn khoai môn đậu xanh. Phân loại: Không chay. Kiểu món: kho. Mục tiêu: Dinh dưỡng cân bằng. Calo: 210.0 kcal. Thời gian: 20. Độ khó: Dễ. Nguyên liệu chính: Nước mắm, Khoai môn cao, Lươn làm sạch, Gạo tấm, Hành ngò, Hành tím, Tiêu, Muối, Dầu ăn. Đặc điểm nổi bật: món không chay kiểu kho, nổi bật với Nước mắm, Khoai môn cao, Lươn làm sạch, Gạo tấm."
M2110,Cháo nấm tràm,Giảm cân / Ăn nhẹ,180.0,"Tôm thẻ tươi, Gạo thơm, Nấm tràm khô, Trứng vịt, Hành ngò, Hành tím băm, Tiêu, Hạt nêm ajingon heo, chanh ớt, Nước mắm",False,cháo,"Tên món: Cháo nấm tràm. Phân loại: Không chay. Kiểu món: cháo. Mục tiêu: Giảm cân / Ăn nhẹ. Calo: 180.0 kcal. Thời gian: 15. Độ khó: Dễ. Nguyên liệu chính: Tôm thẻ tươi, Gạo thơm, Nấm tràm khô, Trứng vịt, Hành ngò, Hành tím băm, Tiêu, Hạt nêm ajingon heo, chanh ớt, Nước mắm. Đặc điểm nổi bật: món không chay kiểu cháo, nổi bật với Tôm thẻ tươi, Gạo thơm, Nấm tràm khô, Trứng vịt."
M0094,Cháo nấm – Gà trộn é tía,Dinh dưỡng cân bằng,240.0,,False,cháo,"Tên món: Cháo nấm – Gà trộn é tía. Phân loại: Không chay. Kiểu món: cháo. Mục tiêu: Dinh dưỡng cân bằng. Calo: 240.0 kcal. Thời gian: 30. Độ khó: Dễ. Nguyên liệu chính: . Đặc điểm nổi bật: món không chay kiểu cháo, nổi bật với ."
M1109,Cháo trứng thịt bằm,Dinh dưỡng cân bằng,220.0,"Nước mắm, nước mắm AJINOMOTO Giấm gạo lên men, Thịt thăn heo, Gạo tẻ, Gạo nếp, Trứng gà, Hành lá, Hành tím băm, ngò rí, Muối, Tiêu, Dầu ăn, Hạt nêm ajingon heo",False,cháo,"Tên món: Cháo trứng thịt bằm. Phân loại: Không chay. Kiểu món: cháo. Mục tiêu: Dinh dưỡng cân bằng. Calo: 220.0 kcal. Thời gian: 30. Độ khó: Dễ. Nguyên liệu chính: Nước mắm, nước mắm AJINOMOTO Giấm gạo lên men, Thịt thăn heo, Gạo tẻ, Gạo nếp, Trứng gà, Hành lá, Hành tím băm, ngò rí, Muối, Tiêu, Dầu ăn, Hạt nêm ajingon heo. Đặc điểm nổi bật: món không chay kiểu cháo, nổi bật với Nước mắm, nước mắm AJINOMOTO Giấm gạo lên men, Thịt thăn heo, Gạo tẻ."
M1092,Cháo tôm nếp cẩm,Dinh dưỡng cân bằng,220.0,"Nui sao, Nấm rơm, Tôm sú, Nếp cẩm, Nước mắm, Hành lá, Hành tím băm, Tiêu, Dầu ăn, Hạt nêm ajingon heo, ngò rí, Đường",False,cháo,"Tên món: Cháo tôm nếp cẩm. Phân loại: Không chay. Kiểu món: cháo. Mục tiêu: Dinh dưỡng cân bằng. Calo: 220.0 kcal. Thời gian: 15. Độ khó: Dễ. Nguyên liệu chính: Nui sao, Nấm rơm, Tôm sú, Nếp cẩm, Nước mắm, Hành lá, Hành tím băm, Tiêu, Dầu ăn, Hạt nêm ajingon heo, ngò rí, Đường. Đặc điểm nổi bật: món không chay kiểu cháo, nổi bật với Nui sao, Nấm rơm, Tôm sú, Nếp cẩm."
M1327,Cháo đậu chà bông cá hồi,Dinh dưỡng cân bằng,300.0,"Gạo Nhậtgạo nếp, Đậu phộng, Gạo tẻ, Cà rốt, Gừng nhánh, Muối, Tiêu, Rượu trắng, dầu mè, Đường, Rau bồ ngót",False,cháo,"Tên món: Cháo đậu chà bông cá hồi. Phân loại: Không chay. Kiểu món: cháo. Mục tiêu: Dinh dưỡng cân bằng. Calo: 300.0 kcal. Thời gian: 30. Độ khó: Dễ. Nguyên liệu chính: Gạo Nhậtgạo nếp, Đậu phộng, Gạo tẻ, Cà rốt, Gừng nhánh, Muối, Tiêu, Rượu trắng, dầu mè, Đường, Rau bồ ngót. Đặc điểm nổi bật: món không chay kiểu cháo, nổi bật với Gạo Nhậtgạo nếp, Đậu phộng, Gạo tẻ, Cà rốt."
M2304,Cơm thập cẩm kiểu Nhật,Dinh dưỡng cân bằng,320.0,"Gạo dẻo thơm, Tôm khô, Thịt nạc dăm, Củ sen, Nấm đông cô, Hành lá, Cà rốt, Dầu ăn, Tiêu, Hạt nêm ajingon heo, Nước tương Phú Sĩ, Đường",False,cơm,"Tên món: Cơm thập cẩm kiểu Nhật. Phân loại: Không chay. Kiểu món: cơm. Mục tiêu: Dinh dưỡng cân bằng. Calo: 320.0 kcal. Thời gian: 45. Độ khó: Dễ. Nguyên liệu chính: Gạo dẻo thơm, Tôm khô, Thịt nạc dăm, Củ sen, Nấm đông cô, Hành lá, Cà rốt, Dầu ăn, Tiêu, Hạt nêm ajingon heo, Nước tương Phú Sĩ, Đường. Đặc điểm nổi bật: món không chay kiểu cơm, nổi bật với Gạo dẻo thơm, Tôm khô, Thịt nạc dăm, Củ sen."
M1195,Dồi trường xào bông hẹ,Dinh dưỡng cân bằng,300.0,"Dồi trường, Bông hẹ, Gừng, Hành tỏi băm, Rượu trắng, Tiêu, Dầu ăn, Dầu hào, Hạt nêm ajingon heo, Nước tương Phú Sĩ, Ớt chuông đỏ, Hành tây",False,xào,"Tên món: Dồi trường xào bông hẹ. Phân loại: Không chay. Kiểu món: xào. Mục tiêu: Dinh dưỡng cân bằng. Calo: 300.0 kcal. Thời gian: 10. Độ khó: Dễ. Nguyên liệu chính: Dồi trường, Bông hẹ, Gừng, Hành tỏi băm, Rượu trắng, Tiêu, Dầu ăn, Dầu hào, Hạt nêm ajingon heo, Nước tương Phú Sĩ, Ớt chuông đỏ, Hành tây. Đặc điểm nổi bật: món không chay kiểu xào, nổi bật với Dồi trường, Bông hẹ, Gừng, Hành tỏi băm."
M1438,Dồi trường xào bắp cải tím,Dinh dưỡng cân bằng,320.0,"Cần Tây, Dồi trường, Bắp cải tím, Bông hẹ, nước mắm AJINOMOTO Giấm gạo lên men, Tiêu, sa tế, Dầu ăn, Nước tương Phú Sĩ, Hạt nêm ajingon heo, Hành, Hành tỏi băm, Ớt sừng cắt sợi, Hành tây, Đường",False,xào,"Tên món: Dồi trường xào bắp cải tím. Phân loại: Không chay. Kiểu món: xào. Mục tiêu: Dinh dưỡng cân bằng. Calo: 320.0 kcal. Thời gian: 25. Độ khó: Dễ. Nguyên liệu chính: Cần Tây, Dồi trường, Bắp cải tím, Bông hẹ, nước mắm AJINOMOTO Giấm gạo lên men, Tiêu, sa tế, Dầu ăn, Nước tương Phú Sĩ, Hạt nêm ajingon heo, Hành, Hành tỏi băm, Ớt sừng cắt sợi, Hành tây, Đường. Đặc điểm nổi bật: món không chay kiểu xào, nổi bật với Cần Tây, Dồi trường, Bắp cải tím, Bông hẹ."
M1876,Giò heo hon,Dinh dưỡng cân bằng,400.0,"Cơm dừa nước, tai vị, Mè trắng rang, Giò heo trước căt khoanh, Hành tím lột vỏ, Lê trái, Gừng lát, Tỏi lột vỏ, Rượu trắng, Muối, Tiêu, Nước tương Phú Sĩ, Hạt nêm ajingon heo, Ngò, Ớt hiểm khô, ớt sừng sợi, Đường",False,khác,"Tên món: Giò heo hon. Phân loại: Không chay. Kiểu món: khác. Mục tiêu: Dinh dưỡng cân bằng. Calo: 400.0 kcal. Thời gian: 45. Độ khó: Dễ. Nguyên liệu chính: Cơm dừa nước, tai vị, Mè trắng rang, Giò heo trước căt khoanh, Hành tím lột vỏ, Lê trái, Gừng lát, Tỏi lột vỏ, Rượu trắng, Muối, Tiêu, Nước tương Phú Sĩ, Hạt nêm ajingon heo, Ngò, Ớt hiểm khô, ớt sừng sợi, Đường. Đặc điểm nổi bật: món không chay, nổi bật với Cơm dừa nước, tai vị, Mè trắng rang, Giò heo trước căt khoanh."
M1099,Giò heo hầm bông atiso,Tăng cân / Năng lượng cao,420.0,"Bông atiso, Cà rốt, Giò heo, Hành ngò, Hành tím, Muối, Tiêu, Hạt nêm ajingon heo",False,khác,"Tên món: Giò heo hầm bông atiso. Phân loại: Không chay. Kiểu món: khác. Mục tiêu: Tăng cân / Năng lượng cao. Calo: 420.0 kcal. Thời gian: 10. Độ khó: Dễ. Nguyên liệu chính: Bông atiso, Cà rốt, Giò heo, Hành ngò, Hành tím, Muối, Tiêu, Hạt nêm ajingon heo. Đặc điểm nổi bật: món không chay, nổi bật với Bông atiso, Cà rốt, Giò heo, Hành ngò."
M1781,Giò heo kho quế,Dinh dưỡng cân bằng,380.0,"Cà phê đen, Mạch nha, Nước dừa, hoa hồi, Lá thơm Bay leaves, Hành tím củ, Mè trắng rang, Gừng sợi, Tỏi tép, Muối, Dầu hào, Dầu ăn, Nước tương Phú Sĩ, Hành lá cắt nhỏ, Giò heo",False,kho,"Tên món: Giò heo kho quế. Phân loại: Không chay. Kiểu món: kho. Mục tiêu: Dinh dưỡng cân bằng. Calo: 380.0 kcal. Thời gian: 25. Độ khó: Dễ. Nguyên liệu chính: Cà phê đen, Mạch nha, Nước dừa, hoa hồi, Lá thơm Bay leaves, Hành tím củ, Mè trắng rang, Gừng sợi, Tỏi tép, Muối, Dầu hào, Dầu ăn, Nước tương Phú Sĩ, Hành lá cắt nhỏ, Giò heo. Đặc điểm nổi bật: món không chay kiểu kho, nổi bật với Cà phê đen, Mạch nha, Nước dừa, hoa hồi."
M1572,Giò thủ xào,Dinh dưỡng cân bằng,300.0,"Tai heo, Mũi heo, Lưỡi heo, Nấm mèo, Lá chuối, Nước hành tỏi băm, Thịt giò heo, Nước mắm, Muối, Tiêu, dây lạt, Nước tương LISA, Hạt nêm ajingon heo",False,xào,"Tên món: Giò thủ xào. Phân loại: Không chay. Kiểu món: xào. Mục tiêu: Dinh dưỡng cân bằng. Calo: 300.0 kcal. Thời gian: 45. Độ khó: Dễ. Nguyên liệu chính: Tai heo, Mũi heo, Lưỡi heo, Nấm mèo, Lá chuối, Nước hành tỏi băm, Thịt giò heo, Nước mắm, Muối, Tiêu, dây lạt, Nước tương LISA, Hạt nêm ajingon heo. Đặc điểm nổi bật: món không chay kiểu xào, nổi bật với Tai heo, Mũi heo, Lưỡi heo, Nấm mèo."
M0910,Gnocchi khoai tây xào bò,Dinh dưỡng cân bằng,270.0,"Cà chua chín mọng, Bột mì, Bột năng, Thịt bò phi lê, Muối, Tiêu, Dầu ăn, Hạt nêm ajingon heo, Nước tương Phú Sĩ, Bơ lạt, Lá quế tây, phô mai bột, Tỏi băm, Hành tây, Đường",False,xào,"Tên món: Gnocchi khoai tây xào bò. Phân loại: Không chay. Kiểu món: xào. Mục tiêu: Dinh dưỡng cân bằng. Calo: 270.0 kcal. Thời gian: 35. Độ khó: Dễ. Nguyên liệu chính: Cà chua chín mọng, Bột mì, Bột năng, Thịt bò phi lê, Muối, Tiêu, Dầu ăn, Hạt nêm ajingon heo, Nước tương Phú Sĩ, Bơ lạt, Lá quế tây, phô mai bột, Tỏi băm, Hành tây, Đường. Đặc điểm nổi bật: món không chay kiểu xào, nổi bật với Cà chua chín mọng, Bột mì, Bột năng, Thịt bò phi lê."
M1291,Gyoza mì phô mai,Dinh dưỡng cân bằng,386.0,"Kim chi, Mì gói koreno, Phô mai lát",True,mì,"Tên món: Gyoza mì phô mai. Phân loại: Ăn chay được. Kiểu món: mì. Mục tiêu: Dinh dưỡng cân bằng. Calo: 386.0 kcal. Thời gian: 5. Độ khó: Dễ. Nguyên liệu chính: Kim chi, Mì gói koreno, Phô mai lát. Đặc điểm nổi bật: món chay kiểu mì, nổi bật với Kim chi, Mì gói koreno, Phô mai lát."
M1815,GYOZA MÌ TRỘN,Dinh dưỡng cân bằng,270.0,"nước mắm AJINOMOTO Giấm gạo lên men, Giam gạo, Cải thìa, Dầu hào, Nước tương, Mỡ ba chỉ, Đường, Dầu ăn, Nước tương Phú Sĩ",False,mì,"Tên món: GYOZA MÌ TRỘN. Phân loại: Không chay. Kiểu món: mì. Mục tiêu: Dinh dưỡng cân bằng. Calo: 270.0 kcal. Thời gian: 15. Độ khó: Dễ. Nguyên liệu chính: nước mắm AJINOMOTO Giấm gạo lên men, Giam gạo, Cải thìa, Dầu hào, Nước tương, Mỡ ba chỉ, Đường, Dầu ăn, Nước tương Phú Sĩ. Đặc điểm nổi bật: món không chay kiểu mì, nổi bật với nước mắm AJINOMOTO Giấm gạo lên men, Giam gạo, Cải thìa, Dầu hào."
M0575,Gà chiên bơ,Tăng cân / Năng lượng cao,420.0,"Lá quế, Thịt ức gà, Khoai tây, Sữa đặc có đường, Tiêu, Dầu ăn, sữa tươi có đường, Nước tương Phú Sĩ, Ajiquick bột chiên giòn, Bột năng Bơ tươi",False,chiên,"Tên món: Gà chiên bơ. Phân loại: Không chay. Kiểu món: chiên. Mục tiêu: Tăng cân / Năng lượng cao. Calo: 420.0 kcal. Thời gian: 20. Độ khó: Dễ. Nguyên liệu chính: Lá quế, Thịt ức gà, Khoai tây, Sữa đặc có đường, Tiêu, Dầu ăn, sữa tươi có đường, Nước tương Phú Sĩ, Ajiquick bột chiên giòn, Bột năng Bơ tươi. Đặc điểm nổi bật: món không chay kiểu chiên, nổi bật với Lá quế, Thịt ức gà, Khoai tây, Sữa đặc có đường."
M0089,Gà cuộn bacon chiên lá hương thảo,Dinh dưỡng cân bằng,320.0,"Hương thảo, Chanh vàng, Vỏ chanh mài, Mật ong, Muối, Tiêu, Nước cốt chanh",False,chiên,"Tên món: Gà cuộn bacon chiên lá hương thảo. Phân loại: Không chay. Kiểu món: chiên. Mục tiêu: Dinh dưỡng cân bằng. Calo: 320.0 kcal. Thời gian: 20. Độ khó: Dễ. Nguyên liệu chính: Hương thảo, Chanh vàng, Vỏ chanh mài, Mật ong, Muối, Tiêu, Nước cốt chanh. Đặc điểm nổi bật: món không chay kiểu chiên, nổi bật với Hương thảo, Chanh vàng, Vỏ chanh mài, Mật ong."
M1013,Gà cuộn cải bó xôi đút lò,Dinh dưỡng cân bằng,240.0,"Thịt ức gà, Cà rốt, Sữa tươi, kem sữa béo, Tiêu, Dầu ăn, Hạt nêm ajingon heo, Hành tây băm, Nước bột năng",False,cuộn,"Tên món: Gà cuộn cải bó xôi đút lò. Phân loại: Không chay. Kiểu món: cuộn. Mục tiêu: Dinh dưỡng cân bằng. Calo: 240.0 kcal. Thời gian: 0. Độ khó: Dễ. Nguyên liệu chính: Thịt ức gà, Cà rốt, Sữa tươi, kem sữa béo, Tiêu, Dầu ăn, Hạt nêm ajingon heo, Hành tây băm, Nước bột năng. Đặc điểm nổi bật: món không chay kiểu cuộn, nổi bật với Thịt ức gà, Cà rốt, Sữa tươi, kem sữa béo."
M0442,Súp cua nấm tuyết,Dinh dưỡng cân bằng,200.0,"Thịt ức gà, Nấm tuyết khô, Trứng gà, Bột năng, Thịt cua, Tiêu, Muối, ớt, Nước tương LISA, ngò rí, Hành tây, dầu mè",False,súp,"Tên món: Súp cua nấm tuyết. Phân loại: Không chay. Kiểu món: súp. Mục tiêu: Dinh dưỡng cân bằng. Calo: 200.0 kcal. Thời gian: 20. Độ khó: Dễ. Nguyên liệu chính: Thịt ức gà, Nấm tuyết khô, Trứng gà, Bột năng, Thịt cua, Tiêu, Muối, ớt, Nước tương LISA, ngò rí, Hành tây, dầu mè. Đặc điểm nổi bật: món không chay kiểu súp, nổi bật với Thịt ức gà, Nấm tuyết khô, Trứng gà, Bột năng."
M1604,Gà cuộn nướng xốt Mayo,Dinh dưỡng cân bằng,360.0,"Cà rốt, Bí ngòi vàng, Mù tạt xanh, Dầu điều, bơ nước, Sữa đặc, Dầu ăn, Muối, Hạt nêm ajingon heo, Tỏi băm, Hành tây",False,nướng,"Tên món: Gà cuộn nướng xốt Mayo. Phân loại: Không chay. Kiểu món: nướng. Mục tiêu: Dinh dưỡng cân bằng. Calo: 360.0 kcal. Thời gian: 40. Độ khó: Dễ. Nguyên liệu chính: Cà rốt, Bí ngòi vàng, Mù tạt xanh, Dầu điều, bơ nước, Sữa đặc, Dầu ăn, Muối, Hạt nêm ajingon heo, Tỏi băm, Hành tây. Đặc điểm nổi bật: món không chay kiểu nướng, nổi bật với Cà rốt, Bí ngòi vàng, Mù tạt xanh, Dầu điều."
M0989,Gà cuộn rong biển,Giảm cân / Ăn nhẹ,180.0,"Thịt ức gà, Giò sống, Đậu cove Nhật, Rong biển Nori, Ớt bột Paprika, Dầu ăn, Sả băm",False,cuộn,"Tên món: Gà cuộn rong biển. Phân loại: Không chay. Kiểu món: cuộn. Mục tiêu: Giảm cân / Ăn nhẹ. Calo: 180.0 kcal. Thời gian: 25. Độ khó: Dễ. Nguyên liệu chính: Thịt ức gà, Giò sống, Đậu cove Nhật, Rong biển Nori, Ớt bột Paprika, Dầu ăn, Sả băm. Đặc điểm nổi bật: món không chay kiểu cuộn, nổi bật với Thịt ức gà, Giò sống, Đậu cove Nhật, Rong biển Nori."
